,Date,Open,High,Close,Adj Close,Volume,compound,subjectivity,polarity,rsi,stocastic_oscillator,mfi,macd,ema,vwap,obv,bbands_upper,bbands_lower,chaikin,target
115,10/7/2022,142.5399933,143.1000061,140.0899963,139.6447754,85925600,0.97,0.466638819,0.123618073,35.50274338,11.40139453,-0.025967284,-4.239103898,147.0017253,147.5595555,-125385000,158.3096724,137.0203229,-25685875.2,140.4199982
116,10/10/2022,140.4199982,141.8899994,140.4199982,139.9737244,74899000,-0.9792,0.428214397,0.132990992,36.07832259,12.96909896,-0.061763015,-4.391466132,146.1241617,146.4993989,-50486000,156.4073512,136.568359,-8514414.968,139.8999939
117,10/11/2022,139.8999939,141.3500061,138.9799957,138.5382996,77033700,-0.0516,0.396234946,0.132323475,34.62620973,7.574828999,-0.020370799,-4.575665045,145.1716062,145.4324672,-127519700,155.188126,135.6818692,-16051179.36,139.1300049
118,10/12/2022,139.1300049,140.3600006,138.3399963,137.9003296,70433700,0,0.46894733,0.153470899,33.97176473,3.816758327,-0.066676412,-4.718890183,144.2607249,144.6165662,-197953400,153.8947153,134.9181357,-23811004.17,134.9900055
119,10/13/2022,134.9900055,143.5899963,142.9900055,142.5355835,113224000,0,0.393424546,0.126426445,42.47840473,42.35876064,-0.013124729,-4.406386183,144.0912956,143.8615658,-84729400,152.76907,134.9809256,25259880.16,144.3099976
120,10/14/2022,144.3099976,144.5200043,138.3800049,137.9402161,88598000,0.1027,0.38333455,0.132603444,37.34201498,19.70520178,-0.043682043,-4.479080976,143.3297902,143.1080681,-173327400,151.4170717,134.5629241,-14797028.01,141.0700073
121,10/17/2022,141.0700073,142.8999939,142.4100037,141.9574127,85250900,-0.5106,0.418984259,0.139417668,43.74575494,49.4161428,0.011240827,-4.163510544,143.207152,142.4617679,-88076500,149.2034536,135.4408291,13677110.57,145.4900055
122,10/18/2022,145.4900055,146.6999969,143.75,143.2931519,99136600,0.2263,0.46819383,0.099503277,45.73178661,71.2225223,-0.067827243,-3.761927045,143.2795317,141.8795128,11060100,147.4576019,136.3166814,8048449.211,141.6900024
123,10/19/2022,141.6900024,144.9499969,143.8600006,143.4028015,61758300,0.7269,0.389106188,0.172184237,45.90063588,72.05775864,-0.010975101,-3.395650156,143.3569276,141.810477,72818400,147.6428142,136.3286126,11263654.48,143.0200043
124,10/20/2022,143.0200043,145.8899994,143.3899994,142.9342957,64522000,0.743,0.455059233,0.077423428,45.25276661,68.48903209,0.056855327,-3.107477192,143.3613372,142.1479312,8296400,147.6405313,137.0723244,-6830544.295,142.8699951
125,10/21/2022,142.8699951,147.8500061,147.2700043,146.8019714,86548600,0.5574,0.420621823,0.10320535,51.35669866,95.6973193,0.04010667,-2.536771748,143.8824928,142.5415992,94845000,148.5610198,136.8404084,18935190,147.1900024
126,10/24/2022,147.1900024,150.2299957,149.4499969,148.9750214,75981900,0.6369,0.395437351,0.131183497,54.43085426,95.0819751,0.014787697,-1.886826223,144.6248267,142.7140824,170826900,149.5602531,136.3197452,21619356.33,150.0899963
127,10/25/2022,150.0899963,152.4900055,152.3399963,151.8558502,74732300,0,0.406980945,0.143045362,58.20209868,99.17213538,0.035926882,-1.12556609,145.653516,143.0867479,245559200,151.4223829,135.3061872,26991195.73,150.9600067
128,10/26/2022,150.9600067,151.9900055,149.3500061,148.875351,88194300,0.7717,0.424591571,0.09497207,53.28845537,82.67109497,0.058272159,-0.754827985,146.1463813,143.4251399,157364900,152.2254846,135.0630874,-4212756.443,148.0700073
129,10/27/2022,148.0700073,149.0500031,144.8000031,144.3398132,109180200,0.7056,0.420815234,0.088428683,46.81185062,57.56071723,0.036889907,-0.818724837,145.9668642,143.8518964,48184700,152.3447113,135.6167188,-32424191.81,148.1999969
130,10/28/2022,148.1999969,157.5,155.7400055,155.2450562,164762400,0,0.413621083,0.091185743,59.5436854,92.39085977,0.110706413,0.013250473,147.2699497,145.3502276,212947100,155.1275099,135.0224927,17621146.97,153.1600037
131,10/31/2022,153.1600037,154.2400055,153.3399963,152.8526611,97943200,-0.8271,0.358822642,0.129167446,56.35654888,82.01468749,0.156995317,0.473478255,148.0792893,146.299208,115003900,156.384087,135.8173443,10116098.57,155.0800018
132,11/1/2022,155.0800018,155.4499969,150.6499939,150.1712036,80379300,0,0.431789594,0.139458262,52.93640882,70.38476153,0.169110501,0.614072725,148.4220499,147.0393902,34624600,156.5382468,137.4217556,-14131896.68,148.9499969
133,11/2/2022,148.9499969,152.1699982,145.0299988,144.5690765,93604600,0.6303,0.479686319,0.120332577,46.57671377,35.42204662,0.021154817,0.268908409,147.9697764,147.6650262,-58980000,156.4965725,137.7548575,-39027577.58,142.0599976
134,11/3/2022,142.0599976,142.8000031,138.8800049,138.4386292,97918500,0,0.391823406,0.091144201,40.8001799,0.693359375,0.014474628,-0.495181761,146.7578069,147.5950233,-156898500,156.4015874,137.9212711,-45285835.08,142.0899963
135,11/4/2022,142.0899963,142.6699982,138.3800049,138.1690369,140814800,0.1078,0.446666667,0.068298368,40.36190147,17.30104172,-0.029865365,-1.128070848,145.6407666,146.999668,-297713300,156.9050816,136.8420628,-16140774.56,137.1100006
136,11/7/2022,137.1100006,139.1499939,138.9199982,138.7082062,83374600,0.6124,0.38015628,0.099780215,41.09780777,19.63665331,0.022259753,-1.567992226,144.7446641,146.6744993,-214338700,157.272945,135.7841992,21838597.68,140.4100037
137,11/8/2022,140.4100037,141.4299927,139.5,139.2873383,89908500,0.2732,0.37165558,0.063149791,41.92670537,22.14531228,0.006282394,-1.848523163,144.0453756,146.3425054,-124430200,157.4924913,134.9417956,12949428.89,138.5
138,11/9/2022,138.5,138.5500031,134.8699951,134.6643829,74917800,0,0.439041733,-0.006485912,37.40190041,2.119335371,-0.015318697,-2.416591686,142.8219915,145.8846116,-199348000,158.2638602,132.9532833,-12911688.31,141.2400055
139,11/10/2022,141.2400055,146.8699951,146.8699951,146.6460876,118854000,-0.2716,0.427631421,0.112524841,51.89301389,54.02246052,0.022153291,-1.876855154,143.3617253,145.7564486,-80494000,158.2219541,132.9380452,35966280.61,145.8200073
140,11/11/2022,145.8200073,150.0099945,149.6999969,149.4717712,93979700,-0.1621,0.456108189,0.188290938,54.56434404,66.26295545,0.047206992,-1.206840856,144.2068282,145.7566864,13485700,158.262313,132.9334006,41490458.27,148.9700012
141,11/14/2022,148.9700012,150.2799988,148.2799988,148.0539398,73374100,0,0.33462001,0.092392865,52.97479315,60.12109356,-0.021803366,-0.781423915,144.7499176,145.608722,-59888400,157.5193225,133.0963914,3942632.173,152.2200012
142,11/15/2022,152.2200012,153.5899963,150.0399933,149.8112488,89868300,0.4215,0.403914141,0.080992618,54.73489282,67.73352816,-0.026950579,-0.298816506,145.455261,145.6734409,29979900,157.6388326,133.0754509,-14123440.29,149.1300049
143,11/16/2022,149.1300049,149.8699951,148.7899933,148.5631561,64218300,-0.1531,0.473860931,0.097851732,53.21155617,62.32695262,0.038072782,-0.017015071,145.899892,145.7879807,-34238400,158.0434852,133.2407969,-5136310.629,146.4299927
144,11/17/2022,146.4299927,151.4799957,150.7200012,150.4902344,80389400,0.9623,0.517674513,0.157476927,55.28101742,77.55103223,0.003550857,0.35792418,146.5425732,145.0009667,46151000,156.7514679,133.8156707,13964963.46,152.3099976
145,11/18/2022,152.3099976,152.6999969,151.2899933,151.0593567,74829600,0.93,0.518726551,0.119415584,55.90136944,80.25626375,-0.015819409,0.693070548,147.1755626,144.7407661,120980600,156.2362445,134.0380366,1440465.95,150.1600037
146,11/21/2022,150.1600037,150.3699951,148.0099945,147.7843475,58724100,-0.1027,0.486607143,0.114021916,51.4760835,70.95260639,-0.019462213,0.686099047,147.2868202,144.4732204,62256500,155.752395,134.1447433,-17624607.26,148.1300049
147,11/22/2022,148.1300049,150.4199982,150.1799927,149.9510345,51804100,-0.6597,0.530130592,0.081854257,54.06677781,82.24880178,0.09511415,0.845923519,147.6725765,144.4478197,114060600,156.4519031,134.1809486,4989828.223,149.4499969
148,11/23/2022,149.4499969,151.8300018,151.0700073,150.8397064,58301400,-0.25,0.39825228,0.17587386,55.12502474,86.88188373,0.197521506,1.032500288,148.1255673,145.1316662,172362000,157.0769542,135.2973264,6798098.365,148.3099976
149,11/25/2022,148.3099976,148.8800049,148.1100006,147.884201,35195900,0.0516,0.441509434,0.197562893,50.92303837,71.15791722,0.226333385,0.930786391,148.1234917,146.1236741,137166100,156.8970125,136.8672676,1093087.65,145.1399994
150,11/28/2022,145.1399994,146.6399994,144.2200012,144.0001373,69246000,-0.7269,0.44247253,0.094967432,45.9643328,50.68423623,0.126956291,0.530175423,147.6030263,146.693697,67920100,156.4059945,138.1154288,-13418501.71,144.2899933
151,11/29/2022,144.2899933,144.8099976,141.1699982,140.9547882,83763800,0.3612,0.46914117,0.089902964,42.47217441,34.63158858,0.074391567,-0.033040542,146.7452892,146.9518312,-15843700,156.1532624,138.6067321,-24308548.18,141.3999939
152,11/30/2022,141.3999939,148.7200012,148.0299988,147.8043213,111380900,0.2732,0.421280434,0.115603413,51.41341728,60.53939671,0.219305563,0.073306436,146.9165838,147.5987095,95537200,153.6904877,142.9495074,19751431.15,148.2100067
153,12/1/2022,148.2100067,149.1300049,148.3099976,148.0838928,71250400,-0.3818,0.506667515,0.158358798,51.74309987,60.12082573,0.137113915,0.178127401,147.1023723,148.0005242,166787600,153.7331428,143.1125669,14443721.3,145.9600067
154,12/2/2022,145.9600067,148,147.8099976,147.5846558,65447400,0,0.392505975,0.143572725,51.07659981,56.3443879,0.11193437,0.218336107,147.1967224,147.9419056,101340200,153.5573467,143.018363,20499540.7,147.7700043
155,12/5/2022,147.7700043,150.9199982,146.6300049,146.4064636,68826400,0.5106,0.40164083,0.117441833,49.45749899,47.43204993,0.095942687,0.153220024,147.12116,147.87627,32513800,153.508279,142.8317173,-10928849.63,147.0700073
156,12/6/2022,147.0700073,147.3000031,142.9100037,142.6921387,64727200,0.1779,0.497321429,0.080654762,44.6519721,20.72874054,0.094366935,-0.196295181,146.5596725,147.3496527,-32213400,153.5229364,141.79849,-21222439.22,142.1900024
157,12/7/2022,142.1900024,143.3699951,140.9400024,140.7251434,69721100,0.3182,0.368996876,0.107933931,42.30755497,7.401595805,0.050988849,-0.625045993,145.8103832,146.8351636,-101934500,153.8563911,140.343608,-20297036.64,142.3600006
158,12/8/2022,142.3600006,143.5200043,142.6499939,142.4325256,62128300,0,0.390698337,0.090081264,45.00664034,20.86609869,0.009653553,-0.817429265,145.3889979,146.3228602,-39806200,153.3230924,139.7240485,-2710486.553,142.3399963
159,12/9/2022,142.3399963,145.5700073,142.1600037,141.9432831,76097000,-0.4019,0.518269751,0.205756223,44.36612819,18.25869254,-0.024762538,-0.997929007,144.9584654,145.6508031,-115903200,152.465476,139.2773807,-11971174.55,142.6999969
160,12/12/2022,142.6999969,144.5,144.4900055,144.2697296,70462700,0.5859,0.470440943,0.111127079,48.14526585,37.9543939,0.096503353,-0.942104681,144.8960041,145.2947944,-45440500,152.1366817,139.1033194,18765426.37,149.5
161,12/13/2022,149.5,149.9700012,145.4700012,145.24823,93886200,0.5719,0.3516064,0.101868475,49.69313168,46.23838017,-0.005771426,-0.809455141,144.972537,145.2125192,48445700,151.2902204,139.2769248,-9704040.564,145.3500061
162,12/14/2022,145.3500061,146.6600037,143.2100067,142.991684,82291200,0,0.410530303,0.075964187,46.26347214,29.39567081,-0.048254235,-0.876587341,144.737533,144.7741897,-33845500,149.86811,139.5761779,-10085423.27,141.1100006
163,12/15/2022,141.1100006,141.8000031,136.5,136.2919006,98931900,0.4019,0.514908009,0.148511905,37.8998818,3.156489187,-0.125576165,-1.454465385,143.6391952,144.0627811,-132777400,150.1988974,137.5868191,-29009845.28,136.6900024
164,12/16/2022,136.6900024,137.6499939,134.5099945,134.3049316,160156900,0,0.396217494,0.047394154,35.83102801,4.537514069,-0.169206923,-2.049390611,142.4219685,142.8318879,-292934300,151.1343437,135.2642289,-38443687.53,135.1100006
165,12/19/2022,135.1100006,135.1999969,132.3699951,132.1681976,79592600,0,0.499421738,0.158994355,33.70056875,5.357083079,-0.155807752,-2.662857442,141.0817054,142.2148177,-372526900,152.2513593,132.8900701,-19746932.78,131.3899994
166,12/20/2022,131.3899994,133.25,132.3000031,132.0983124,77432800,0,0.409260317,0.105311111,33.63013798,11.45983738,-0.212085525,-3.118731307,139.9108117,141.1621668,-449959700,151.949008,130.9452791,12020889.09,132.9799957
167,12/21/2022,132.9799957,136.8099976,135.4499969,135.2434998,85928000,0.8126,0.430205494,0.160494161,39.734491,26.43841123,-0.206380789,-3.189074779,139.3160364,140.2816059,-364031700,150.713522,130.3436221,22242057.22,134.3500061
168,12/22/2022,134.3500061,134.5599976,132.2299957,132.0284119,77852100,0.3182,0.463193164,0.154796516,36.08122719,11.12694472,-0.257419053,-3.464710647,138.371231,139.3687982,-441883800,149.5797285,129.2517011,13051688.13,130.9199982
169,12/23/2022,130.9199982,132.4199982,131.8600006,131.6589813,63814900,0,0.35998401,0.121538747,35.67533927,10.91982794,-0.186349928,-3.670696073,137.5030669,138.429059,-505698700,148.3754977,128.3459313,22555903.54,131.3800049
170,12/27/2022,131.3800049,131.4100037,130.0299988,129.8317719,69007800,0.4019,0.494433423,0.041654111,33.65855031,6.164694393,-0.152162319,-3.936232423,136.5066579,137.6225964,-574706500,147.9681039,126.9133244,11697577.55,129.6699982
171,12/28/2022,129.6699982,131.0299988,126.0400009,125.8478546,85438400,0.765,0.429868947,0.116401722,29.71430642,0.705386638,-0.191545504,-4.417706802,135.1111036,136.677348,-660144900,148.2057401,124.5471166,-18630156.6,127.9899979
172,12/29/2022,127.9899979,130.4799957,129.6100006,129.4124146,75703700,0.3818,0.45371082,0.07587376,36.84536175,15.51866432,-0.180725334,-4.45979978,134.3776232,135.91059,-584441200,147.2050447,123.6849558,4897141.042,128.4100037
173,12/30/2022,128.4100037,129.9499969,129.9299927,129.7319183,77034200,0,0.377474747,0.187045455,37.45787462,16.84643231,-0.088022868,-4.416428248,133.7846058,135.0300388,-507407000,146.0192663,123.1235898,29351746.46,130.2799988
174,1/3/2023,130.2799988,130.8999939,125.0699997,124.8793259,112117500,0,0.45356536,0.091445159,32.32939471,3.488377595,-0.207873319,-4.719809784,132.6226583,133.8044819,-619524500,144.1861824,122.1823871,-13566631.28,126.8899994
175,1/4/2023,126.8899994,128.6600037,126.3600006,126.167366,89113600,0.6908,0.366758804,0.060052138,34.87805499,9.73766966,-0.185840992,-4.800808808,131.7876373,132.3214537,-530410900,140.9718488,122.6667206,-11836998.91,127.1299973
176,1/5/2023,127.1299973,127.7699966,125.0199966,124.8293991,80962700,0,0.379865674,0.058099058,33.46798022,4.821317293,-0.223369719,-4.916454414,130.8852852,131.1387466,-611373600,137.8107114,123.2292852,-23285258.32,126.0100021
177,1/6/2023,126.0100021,130.2899933,129.6199951,129.4223938,87754700,0.2057,0.401726977,0.082955008,42.11891146,40.43025724,-0.103641877,-4.58408053,130.7165799,130.3680529,-523618900,136.5249264,123.5322123,16451949.43,130.4700012
178,1/9/2023,130.4700012,133.4100037,130.1499939,129.9515839,70790800,0,0.417800024,0.155756975,43.03792065,47.31009507,-0.07995565,-4.229154302,130.6410351,129.7199578,-452828100,135.7238759,123.7104055,-8977692.479,130.2599945
179,1/10/2023,130.2599945,131.2599945,130.7299957,130.5307007,63896200,0,0.401009338,0.108781338,44.08422183,51.89871737,-0.01048717,-3.856614754,130.6528965,129.5069363,-388931900,135.4573294,123.7426665,14099810.04,131.25
180,1/11/2023,131.25,133.5099945,133.4900055,133.286499,69458900,0.9976,0.41414966,0.258801793,48.8948469,73.73423872,0.020912527,-3.300617295,131.0311777,129.5325281,-319473000,135.7281794,123.6418168,30602255.05,133.8800049
181,1/12/2023,133.8800049,134.2599945,133.4100037,133.2066193,71379600,-0.6808,0.463062271,0.077495504,48.76388667,88.93172316,0.021180746,-2.83377479,131.3483545,129.3315173,-390852600,135.098404,123.9801646,21780713.32,132.0299988
182,1/13/2023,132.0299988,134.9199982,134.7599945,134.5545502,57809700,0.3818,0.469423186,0.085932991,51.14197425,98.51159384,0.076910709,-2.328029686,131.8032398,129.3511883,-333042900,135.7608599,123.6791371,23759886.49,134.8300018
183,1/17/2023,134.8300018,137.2899933,135.9400024,135.7327576,63646600,0,0.400516622,0.073336805,53.18726237,89.71043181,0.050072528,-1.811128705,132.3548082,129.6163442,-269396300,136.7862089,123.2366455,8769165.056,136.8200073
184,1/18/2023,136.8200073,138.6100006,135.2100067,135.0038757,69672800,-0.5046,0.476918161,0.082675222,51.74415076,76.45433988,-0.006593669,-1.443742937,132.7355013,130.0204757,-339069100,137.6664439,123.0964116,-21047886.18,134.0800018
185,1/19/2023,134.0800018,136.25,135.2700043,135.0637817,58280400,0,0.443474642,0.126882237,51.85976158,76.86983537,0.081081066,-1.134666044,133.073435,130.4964653,-280788700,138.3054051,123.7760223,-7504804.89,135.2799988
186,1/20/2023,135.2799988,138.0200043,137.8699951,137.6598053,80223600,0.2023,0.488455988,0.099909812,56.70092799,94.87530909,0.124534601,-0.672174439,133.7129764,131.057733,-200565100,139.6384568,123.6229699,18339937.79,138.1199951
187,1/23/2023,138.1199951,143.3200073,141.1100006,140.8948822,81760300,-0.2732,0.484343316,0.142761751,61.84964444,88.45950048,0.066518953,-0.043701382,134.6992463,131.9520542,-118804800,141.7255248,123.1330459,8534873.946,140.3099976
188,1/24/2023,140.3099976,143.1600037,142.5299988,142.3127136,66435100,0,0.373499097,0.117357019,63.87700441,95.74348963,0.18750136,0.562466268,135.7433466,133.1928435,-52369700,143.3653091,123.9875471,10773707.5,140.8899994
189,1/25/2023,140.8899994,142.4299927,141.8600006,141.6437378,65799300,0.7845,0.673754789,0.117768199,62.19752044,92.13358671,0.263259957,0.977526922,136.5589005,134.300781,-118169000,144.417447,125.1496949,13227609.42,143.1699982
190,1/26/2023,143.1699982,144.25,143.9600067,143.7405396,54105100,0.6652,0.461471493,0.111414804,65.27897314,98.50210084,0.382715596,1.45909884,137.5457146,135.5233338,-64063900,145.2091026,127.063755,11652390.04,143.1600037
191,1/27/2023,143.1600037,147.2299957,145.9299927,145.7075195,70555800,0.4939,0.389945247,0.102020784,67.9206969,93.19726316,0.347704167,1.976920746,138.6636184,136.9373871,6491900,146.901217,127.7016403,5366904.356,144.9600067
192,1/30/2023,144.9600067,145.5500031,143,142.7819977,64015300,-0.9265,0.44547619,0.180952381,60.54260544,77.86501521,0.353879366,2.126361049,139.2418026,137.8434396,-57523400,147.3544928,129.0840797,-24182484.47,142.6999969
193,1/31/2023,142.6999969,144.3399963,144.2899933,144.0700226,65874500,0.4215,0.487892496,0.153905844,62.47530637,82.46866805,0.37480576,2.32211732,139.9148947,138.7810681,8351100,147.8020017,130.5737132,3975489.614,143.9700012
194,2/1/2023,143.9700012,146.6100006,145.4299927,145.2082825,77663600,-0.1027,0.366081587,0.123273762,64.14665769,88.60035581,0.34460379,2.539964864,140.6502411,139.707705,86014700,148.5935382,131.4878892,8877530.253,148.8999939
195,2/2/2023,148.8999939,151.1799927,150.8200073,150.5900879,118339000,0.7506,0.414368687,0.106455026,70.77462923,98.15581171,0.390371128,3.11167035,142.0062099,141.4185218,204353700,150.643835,131.9247358,25035953.35,148.0299988
196,2/3/2023,148.0299988,157.3800049,154.5,154.2644653,154357300,0.1154,0.428331977,0.162237185,74.27169539,87.80175854,0.364180854,3.817687792,143.6720486,143.4958468,358711000,153.5288788,131.8596928,20214477.1,152.5700073
197,2/6/2023,152.5700073,153.1000061,151.7299957,151.4986877,69858300,-0.6908,0.473498828,0.115617109,67.70450573,76.06942393,0.342142748,4.106359945,144.7464415,144.4764536,288852700,154.894299,132.7499859,-7110860.122,150.6399994
198,2/7/2023,150.6399994,155.2299957,154.6499939,154.4142303,83322600,0,0.432567925,0.058635699,70.65057308,88.43705669,0.450428473,4.518665788,146.0669152,145.6679444,372175300,156.4884277,133.9329983,6192696.141,153.8800049
199,2/8/2023,153.8800049,154.5800018,151.9199982,151.6884003,64120100,0,0.476545007,0.242860875,64.70739526,76.42484521,0.404957297,4.572425228,146.8473263,146.6154322,308055200,156.703246,136.0967506,-20166927.18,153.7799988
200,2/9/2023,153.7799988,154.3300018,150.8699951,150.6399994,56007100,0.4404,0.534645233,0.193144863,62.52870376,66.58107755,0.306809199,4.47867611,147.3836821,147.613098,252048100,156.6895477,137.9675916,-31408194.42,149.4600067
201,2/10/2023,149.4600067,151.3399963,151.0099945,151.0099945,57450700,-0.4404,0.403064088,0.138363797,62.70899151,65.69731899,0.336716841,4.365354945,147.8671904,148.2930689,309498800,156.8929814,139.1784428,-6844171.179,150.9499969
202,2/13/2023,150.9499969,154.2599945,153.8500061,153.8500061,62199000,0.5994,0.441586289,0.167141022,66.25585578,80.99085952,0.347236197,4.453376553,148.6648992,148.9621598,371697800,157.6097905,140.0787776,6170047.71,152.1199951
203,2/14/2023,152.1199951,153.7700043,153.1999969,153.1999969,61707600,0.5106,0.449266667,0.1219,64.73815962,73.97254938,0.341456301,4.419736039,149.2695789,149.6669803,309990200,157.7594142,141.5491534,7943562.245,153.1100006
204,2/15/2023,153.1100006,155.5,155.3300018,155.3300018,65573800,0.34,0.443884535,0.155573406,67.37541042,87.23534643,0.353030415,4.512927069,150.0776353,150.2852631,375564000,158.4033367,142.5295159,14161386.7,153.5099945
205,2/16/2023,153.5099945,156.3300018,153.7100067,153.7100067,68167900,0.25,0.398275058,0.176631702,63.48635071,77.1482022,0.280783883,4.405280236,150.5619515,150.8734349,307396100,158.6958262,143.3484569,-19188463.61,152.3500061
206,2/17/2023,152.3500061,153,152.5500031,152.5500031,59144100,-0.0258,0.485587355,-0.019313505,60.78089389,69.92526423,0.367884824,4.17820302,150.827025,151.3691396,248252000,157.9735786,145.4349907,-3696829.387,150.1999969
207,2/21/2023,150.1999969,151.3000031,148.4799957,148.4799957,58867200,0.4588,0.397694218,0.081866203,52.35127365,44.58274901,0.258008936,3.628005723,150.5140878,151.7412698,189384800,157.1231262,146.8840149,-25787548.46,148.8699951
208,2/22/2023,148.8699951,149.9499969,148.9100037,148.9100037,51011300,-0.8689,0.415847042,0.119215488,53.09148976,17.12328563,0.235528567,3.189897297,150.3002099,152.1388018,240396100,156.2957505,148.208535,-10526636.39,150.0899963
209,2/23/2023,150.0899963,150.3399963,149.3999939,149.3999939,48394200,0,0.461507281,0.060975994,53.96900216,21.91771005,0.178754073,2.849385388,150.1801811,152.2368826,288790300,156.3989862,147.9024402,-1397186.988,147.1100006
210,2/24/2023,147.1100006,147.1900024,146.7100067,146.7100067,55469600,0,0.4394505,0.077161319,48.59452266,9.330871218,0.150498417,2.335545054,149.7174912,151.690811,233320700,156.4615211,146.7270492,2528117.412,147.7100067
211,2/27/2023,147.7100067,149.1699982,147.9199982,147.9199982,44998500,-0.0258,0.423532828,0.10388961,50.96021028,20.73512556,0.145694971,2.002871232,149.4778254,151.4869704,278319200,156.5418867,146.1023982,-8712182.553,147.0500031
212,2/28/2023,147.0500031,149.0800018,147.4100037,147.4100037,50547000,0.4588,0.484285714,0.232354497,49.91748812,15.92839156,0.043690345,1.678721283,149.2021159,151.043997,227772200,156.0380324,145.5719683,-13816932.62,146.8300018
213,3/1/2023,146.8300018,147.2299957,145.3099976,145.3099976,55479000,0,0.552705628,0.189105339,45.76498071,2.650201923,0.038417261,1.238105066,148.6831668,150.5595414,172293200,156.2290343,144.4366805,-19739236.6,144.3800049
214,3/2/2023,144.3800049,146.7100067,145.9100037,145.9100037,52238100,0.7389,0.356068211,0.11469541,47.11855106,16.17062335,0.121519326,0.926647206,148.3134117,150.1329569,224531300,156.2848735,143.6722711,-328894.9895,148.0399933
215,3/3/2023,148.0399933,151.1100006,151.0299988,151.0299988,70732300,-0.2732,0.492437229,0.137577201,56.98423593,57.36122551,0.15453158,1.080500092,148.6756233,150.0778594,295263600,156.2872455,143.6727568,22037500.52,153.7899933
216,3/6/2023,153.7899933,156.3000031,153.8300018,153.8300018,87558000,-0.3472,0.27185319,0.030306763,61.24268287,79.88738211,0.015245859,1.412088778,149.3628738,150.3278263,382821600,156.2823172,143.6748274,-12969425.8,153.6999969
217,3/7/2023,153.6999969,154.0299988,151.6000061,151.6000061,56182000,0.34,0.394833969,0.169563191,56.44960265,61.94696132,-0.076243161,1.477896906,149.6611581,150.2882218,326639600,155.9856506,143.7429238,-17592826.83,152.8099976
218,3/8/2023,152.8099976,153.4700012,152.8699951,152.8699951,47204800,0,0.478649068,0.233668596,58.44427676,72.16408282,-0.13306799,1.613923516,150.089003,150.0824837,373844400,155.2915512,144.0855937,-1773563.564,153.5599976
219,3/9/2023,153.5599976,154.5399933,150.5899963,150.5899963,53833600,-0.8271,0.422464734,0.132955852,53.68991846,53.95159276,-0.126815531,1.520224535,150.1558021,149.8211446,320010800,154.6431964,144.2882328,-13437806.32,150.2100067
220,3/10/2023,150.2100067,150.9400024,148.5,148.5,68572400,0.8044,0.270196158,0.058503788,49.69882724,37.09679603,-0.208090842,1.262765803,149.9350285,149.5815737,251438400,154.0774569,144.2754004,-12876261.24,147.8099976
221,3/13/2023,147.8099976,153.1399994,150.4700012,150.4700012,84457100,0,0.369590643,0.165277778,53.22813288,52.98389091,-0.132011075,1.203813721,150.0063582,149.6821007,335895500,154.2459217,144.3912221,-826186.9737,151.2799988
222,3/14/2023,151.2799988,153.3999939,152.5899963,152.5899963,73695900,0.5267,0.453416149,0.164208075,56.74533377,70.08061311,-0.099597374,1.313023938,150.3508433,149.9464036,409591400,154.7787822,144.3840749,15621992.93,151.1900024
223,3/15/2023,151.1900024,153.25,152.9900055,152.9900055,77167900,-0.6908,0.489452214,0.072027972,57.39633112,73.30649101,-0.043867514,1.415533824,150.7027316,150.1840781,486759300,155.3205213,144.3551946,29712440.56,152.1600037
224,3/16/2023,152.1600037,156.4600067,155.8500061,155.8500061,76161100,0.7997,0.490559978,0.092946167,61.82073438,95.1433122,-0.000982102,1.707864595,151.3890349,150.7873808,562920400,156.4812778,144.5001522,30155642.89,156.0800018
225,3/17/2023,156.0800018,156.7400055,155,155,98944600,0.5719,0.457222222,0.019111111,59.83197765,86.44856759,-0.022568169,1.849629076,151.8704969,151.3833098,463975800,157.2242141,144.7686448,-3557551.929,155.0700073
226,3/20/2023,155.0700073,157.8200073,157.3999939,157.3999939,73641400,0.9432,0.45794067,0.071605825,63.41104812,96.98266507,0.061248477,2.131072224,152.6077631,151.9531433,537617200,158.4024945,145.0175059,14095954.04,157.3200073
227,3/21/2023,157.3200073,159.3999939,159.2799988,159.2799988,73938300,0,0.334733496,0.116707251,65.96903102,99.22583795,0.168947267,2.477262291,153.4973946,152.7735558,611555500,159.4514884,145.9642264,23519933.16,159.3000031
228,3/22/2023,159.3000031,162.1399994,157.8300018,157.8300018,75701800,0.5994,0.455656432,0.081421356,62.3485457,70.89805355,0.069260354,2.604593643,154.0750755,153.6289806,535853700,159.6313408,147.4872309,-20179063.77,158.8300018
229,3/23/2023,158.8300018,161.5500031,158.9299927,158.9299927,67622100,-0.1265,0.501097337,0.2428191,63.96426793,77.90772895,-0.020877874,2.762421253,154.7223978,154.2779813,603475800,160.6050575,147.6420848,-19973944.91,158.8600006
230,3/24/2023,158.8600006,160.3399963,160.25,160.25,59196500,0.7783,0.430415264,0.200112233,65.85769977,86.99243256,0.099842772,2.959894509,155.4594114,154.5678213,662672300,161.7840618,147.380223,7016352.163,159.9400024
231,3/27/2023,159.9400024,160.7700043,158.2799988,158.2799988,52390300,0,0.418492063,0.117460317,60.7292176,73.43426748,0.10062989,2.923727936,155.8354898,154.9350765,610282000,162.2927476,147.8258219,-12009857.61,157.9700012
